lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
33	-3.0999	0	0	0	0	-0.45273	-3.40246	-2.81936	-1.56875	-0.28145	-1.86272	0.96934	-0.87038	-1.65515	-0.04824	0	-2.93078	-0.79671	0.15012	1.56684	2.4534	1.29476	0.82805	0.3733	0	0	0	0	-0.12186	0	0	-0.37573	0	-0.16872	-0.48137	1.29902	1.27793	-0.54464	-0.27418	-0.27418	-0.54464	1.27793	1.29902	-0.48137	-0.16872	0	-0.37573	0	0	-0.12186	0	0	0	0	0.3733	0.82805	1.29476	2.4534	1.56684	0.15012	-0.79671	-2.93078	0	-0.04824	-1.65515	-0.87038	0.96934	-1.86272	-0.28145	-1.56875	-2.81936	-3.40246	-0.45273	0	0	0	0
34	-3.69944	0	0	0	0	-0.56449	-4.10118	-3.17455	-2.2574	-2.14428	-1.80603	0.47487	0.49828	0.74334	0.19821	0	-0.24654	-1.53524	-0.30588	1.35351	2.06604	1.26561	0.12596	0.73461	0.79565	-1.03468	-0.29968	0	-1.44264	-1.14926	-3.1049	-0.14217	-6.56478	-6.91387	-7.214	-5.47768	-5.52132	-7.34491	-7.13204	-7.13204	-7.34491	-5.52132	-5.47768	-7.214	-6.91387	-6.56478	-0.14217	-3.1049	-1.14926	-1.44264	0	-0.29968	-1.03468	0.79565	0.73461	0.12596	1.26561	2.06604	1.35351	-0.30588	-1.53524	-0.24654	0	0.19821	0.74334	0.49828	0.47487	-1.80603	-2.14428	-2.2574	-3.17455	-4.10118	-0.56449	0	0	0	0
35	-4.87051	0	0	0	0	0.147	-4.41805	-4.30194	-4.24496	-3.87577	-2.70619	-1.00214	0.86921	-0.05267	0.01332	0	0.46526	0.11802	0	0	0.52516	1.68159	1.01796	1.16978	0.18215	-2.80921	-2.82558	-1.04679	0	-1.92678	0	-2.1357	-0.76889	-4.05752	-3.88865	-3.16154	-3.57262	-5.12188	-6.11291	-6.11291	-5.12188	-3.57262	-3.16154	-3.88865	-4.05752	-0.76889	-2.1357	0	-1.92678	0	-1.04679	-2.82558	-2.80921	0.18215	1.16978	1.01796	1.68159	0.52516	0	0	0.11802	0.46526	0	0.01332	-0.05267	0.86921	-1.00214	-2.70619	-3.87577	-4.24496	-4.30194	-4.41805	0.147	0	0	0	0
36	-3.23097	0	0	0	0	-0.44095	-3.62815	-1.77597	-4.23214	-2.83037	-0.80901	-3.07384	-1.05066	-1.48052	0	0	-0.15485	0.8287	0.7471	0.86146	0.89891	1.32395	0.36433	0.22858	0	0	-1.04403	-1.32783	-1.05577	-0.76014	0	-1.29516	0	0.85228	1.13259	1.12487	1.2314	1.45219	1.38495	1.38495	1.45219	1.2314	1.12487	1.13259	0.85228	0	-1.29516	0	-0.76014	-1.05577	-1.32783	-1.04403	0	0	0.22858	0.36433	1.32395	0.89891	0.86146	0.7471	0.8287	-0.15485	0	0	-1.48052	-1.05066	-3.07384	-0.80901	-2.83037	-4.23214	-1.77597	-3.62815	-0.44095	0	0	0	0
37	-1.60269	0	0	0	0	-0.20844	-1.72732	-0.44263	-1.73923	-1.11109	-1.62554	0.62513	-0.64312	1.38556	1.07779	1.18482	-1.27555	-0.70001	0.8121	1.12963	0	0.23541	0	0	0	0	0	-0.16624	-0.88551	-5.75772	-9.98859	-7.03588	-12.45312	-14.18804	-13.89484	-11.45901	-11.67588	-14.54543	-15.27236	-15.27236	-14.54543	-11.67588	-11.45901	-13.89484	-14.18804	-12.45312	-7.03588	-9.98859	-5.75772	-0.88551	-0.16624	0	0	0	0	0	0.23541	0	1.12963	0.8121	-0.70001	-1.27555	1.18482	1.07779	1.38556	-0.64312	0.62513	-1.62554	-1.11109	-1.73923	-0.44263	-1.72732	-0.20844	0	0	0	0
38	-3.22016	0	0	0	0	0.18306	-2.77271	-1.37797	-3.50421	-2.54366	-1.18261	-1.05663	-1.76941	-0.87946	0	0	0	0.32115	0.47092	1.19498	1.63233	1.8692	1.00007	0.43558	0	0	0	0	0	0	0	0	0	0	0	-0.43141	-0.43141	0	0	0	0	-0.43141	-0.43141	0	0	0	0	0	0	0	0	0	0	0	0.43558	1.00007	1.8692	1.63233	1.19498	0.47092	0.32115	0	0	0	-0.87946	-1.76941	-1.05663	-1.18261	-2.54366	-3.50421	-1.37797	-2.77271	0.18306	0	0	0	0
39	-3.51651	0	0	0	0	0.09945	-3.46239	-3.08505	-2.4183	-2.34479	-1.39566	0.04426	0.51437	0.64665	0.15287	0	0	0.81793	0.57108	0.66391	-1.25312	0.09301	-3.79608	-5.36036	-4.63626	-2.30334	-3.39506	0	-5.04877	-5.61009	-4.5401	-2.15883	-2.33313	-0.47075	0.394	0.7423	0.9751	1.09239	0.69324	0.69324	1.09239	0.9751	0.7423	0.394	-0.47075	-2.33313	-2.15883	-4.5401	-5.61009	-5.04877	0	-3.39506	-2.30334	-4.63626	-5.36036	-3.79608	0.09301	-1.25312	0.66391	0.57108	0.81793	0	0	0.15287	0.64665	0.51437	0.04426	-1.39566	-2.34479	-2.4183	-3.08505	-3.46239	0.09945	0	0	0	0
40	-3.5591	0	0	0	0	0.11159	-3.49665	-3.34624	-2.0903	-0.38145	-3.192	-1.50972	-0.47143	0.31666	0.78266	0	1.71819	-0.19743	0.44483	0	0	0	0.08931	-1.58037	-2.68729	-2.61035	0	0	-1.4333	-0.74032	0	0	-2.99045	-2.95198	-2.71426	-1.71855	-1.71374	-2.69984	-2.92794	-2.92794	-2.69984	-1.71374	-1.71855	-2.71426	-2.95198	-2.99045	0	0	-0.74032	-1.4333	0	0	-2.61035	-2.68729	-1.58037	0.08931	0	0	0	0.44483	-0.19743	1.71819	0	0.78266	0.31666	-0.47143	-1.50972	-3.192	-0.38145	-2.0903	-3.34624	-3.49665	0.11159	0	0	0	0
41	-3.28967	0	0	0	0	0.06989	-3.27669	-4.24296	-2.55808	-5.07109	-3.94001	-3.85629	-0.56545	-1.65264	0.6154	0.07177	1.45169	-0.67921	1.76346	1.16488	0.94904	0.06344	0.07711	0	0	0	0	0	-6.69742	-8.75607	-3.7749	-8.45829	-4.77844	-4.52642	-2.9541	-1.17185	-1.14035	-2.85959	-4.3689	-4.3689	-2.85959	-1.14035	-1.17185	-2.9541	-4.52642	-4.77844	-8.45829	-3.7749	-8.75607	-6.69742	0	0	0	0	0	0.07711	0.06344	0.94904	1.16488	1.76346	-0.67921	1.45169	0.07177	0.6154	-1.65264	-0.56545	-3.85629	-3.94001	-5.07109	-2.55808	-4.24296	-3.27669	0.06989	0	0	0	0
42	-5.57531	0.03756	0.08021	0.02535	0	0	-5.65432	-4.72095	-4.33943	-2.91109	-1.36417	-0.61783	1.33892	1.61667	2.49283	2.65605	2.65083	1.7736	1.40749	0.86023	0.50914	0.16105	0	0	0	0	0	0	0	0	-0.68931	-4.1309	-2.06407	-4.56679	-4.73911	-4.02401	-4.33685	-5.67763	-6.13099	-6.13099	-5.67763	-4.33685	-4.02401	-4.73911	-4.56679	-2.06407	-4.1309	-0.68931	0	0	0	0	0	0	0	0	0.16105	0.50914	0.86023	1.40749	1.7736	2.65083	2.65605	2.49283	1.61667	1.33892	-0.61783	-1.36417	-2.91109	-4.33943	-4.72095	-5.65432	0	0	0.02535	0.08021	0.03756
43	-2.75434	0	0	0	0	-0.08356	-2.85488	-2.05954	-2.54671	-2.41155	-1.32012	-0.56916	-0.19529	0.46885	1.34692	1.02684	1.37732	1.56661	1.01523	1.82799	1.40978	0.64022	0.42886	0	0	0	0	0	0	-1.82229	-0.42781	-3.85816	-8.82595	-10.91683	-11.79155	-11.21169	-11.47305	-12.57564	-12.22363	-12.22363	-12.57564	-11.47305	-11.21169	-11.79155	-10.91683	-8.82595	-3.85816	-0.42781	-1.82229	0	0	0	0	0	0	0.42886	0.64022	1.40978	1.82799	1.01523	1.56661	1.37732	1.02684	1.34692	0.46885	-0.19529	-0.56916	-1.32012	-2.41155	-2.54671	-2.05954	-2.85488	-0.08356	0	0	0	0
44	-3.17448	0	0	0	0	-0.10063	-3.30021	-2.7051	-2.39238	-1.56995	-2.00458	0.56991	-0.18302	0.36536	0.84325	0.82552	1.14035	-0.24927	0.65405	0.89159	0.4053	0.50526	1.6794	0.56613	0	0	0	0	-1.76455	-5.50239	-4.06872	-3.16314	-5.19914	-4.25398	-2.84519	-1.61244	-1.49429	-2.49076	-3.66325	-3.66325	-2.49076	-1.49429	-1.61244	-2.84519	-4.25398	-5.19914	-3.16314	-4.06872	-5.50239	-1.76455	0	0	0	0	0.56613	1.6794	0.50526	0.4053	0.89159	0.65405	-0.24927	1.14035	0.82552	0.84325	0.36536	-0.18302	0.56991	-2.00458	-1.56995	-2.39238	-2.7051	-3.30021	-0.10063	0	0	0	0
45	-0.32703	0	0	0	0	-0.27068	-0.87325	-1.11619	-0.97459	-1.06252	-0.47498	-0.80345	-0.60085	0.23072	0.59421	0	0.64099	0.13603	1.00597	0.35513	0	-0.57218	0	-1.46504	-1.59749	-1.05333	-0.54214	0	0	0	-0.06311	-3.21987	-1.49279	-2.74182	-2.71241	-2.1795	-2.33563	-3.1808	-3.52247	-3.52247	-3.1808	-2.33563	-2.1795	-2.71241	-2.74182	-1.49279	-3.21987	-0.06311	0	0	0	-0.54214	-1.05333	-1.59749	-1.46504	0	-0.57218	0	0.35513	1.00597	0.13603	0.64099	0	0.59421	0.23072	-0.60085	-0.80345	-0.47498	-1.06252	-0.97459	-1.11619	-0.87325	-0.27068	0	0	0	0
