lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
23	-1	-1	-1	-1	-1	-1	-1	1430.312	1435.228	1378.997	1405.367	1378.068	1368.399	1383.437	1400.277	1423.963	1423.098	1464.908	1487.237	1514.971	1530.968	1542.879	1572.698	1594.395	1613.895	1641.524	1666.219	1690.149	1699.968	1730.437	1742.981	1759.554	1762.15	1769.689	1774.348	1777.833	1778.896	1777.418	1774.605	1774.605	1777.418	1778.896	1777.833	1774.348	1769.689	1762.15	1759.554	1742.981	1730.437	1699.968	1690.149	1666.219	1641.524	1613.895	1594.395	1572.698	1542.879	1530.968	1514.971	1487.237	1464.908	1423.098	1423.963	1400.277	1383.437	1368.399	1378.068	1405.367	1378.997	1435.228	1430.312	-1	-1	-1	-1
24	1354.825	-1	-1	-1	-1	-1	-1	1426.2	1355.656	1376.93	1324.304	1357.488	1378.602	1389.599	1385.679	1389.515	1404.971	1434.096	1460.443	1499.562	1500.753	1538.146	1545.387	1588.268	1610.348	1628.958	1643.269	1666.744	1680.125	1702.714	1718.571	1730.173	1734.019	1740.101	1742.707	1742.606	1743.469	1745.224	1744.119	1744.119	1745.224	1743.469	1742.606	1742.707	1740.101	1734.019	1730.173	1718.571	1702.714	1680.125	1666.744	1643.269	1628.958	1610.348	1588.268	1545.387	1538.146	1500.753	1499.562	1460.443	1434.096	1404.971	1389.515	1385.679	1389.599	1378.602	1357.488	1324.304	1376.93	1355.656	1426.2	-1	-1	-1	-1
25	-1	-1	-1	-1	-1	-1	-1	1355.001	1334.516	1340.652	1331.263	1350.149	1323.91	1361.533	1361.134	1379.334	1393.102	1437.531	1448.24	1484.025	1481.657	1517.885	1526.413	1554.401	1554.643	1587.6	1601.836	1622.682	1645.513	1675.996	1679.178	1703.347	1698.695	1707.485	1708.656	1705.421	1706.649	1712.188	1713.165	1713.165	1712.188	1706.649	1705.421	1708.656	1707.485	1698.695	1703.347	1679.178	1675.996	1645.513	1622.682	1601.836	1587.6	1554.643	1554.401	1526.413	1517.885	1481.657	1484.025	1448.24	1437.531	1393.102	1379.334	1361.134	1361.533	1323.91	1350.149	1331.263	1340.652	1334.516	1355.001	-1	-1	-1	-1
26	1381.285	-1	-1	-1	-1	-1	-1	1342.815	1356.081	1355.457	1330.378	1340.232	1356.461	1346.288	1341.578	1371.511	1377.407	1381.452	1441.51	1463.186	1476.852	1496.862	1499.91	1536.164	1548.142	1567.914	1578.261	1607.192	1599.254	1625.963	1640.226	1661.949	1655.056	1662.823	1665.036	1664.889	1666.003	1668.296	1668.049	1668.049	1668.296	1666.003	1664.889	1665.036	1662.823	1655.056	1661.949	1640.226	1625.963	1599.254	1607.192	1578.261	1567.914	1548.142	1536.164	1499.91	1496.862	1476.852	1463.186	1441.51	1381.452	1377.407	1371.511	1341.578	1346.288	1356.461	1340.232	1330.378	1355.457	1356.081	1342.815	-1	-1	-1	-1
27	-1	-1	-1	-1	-1	-1	-1	1429.201	1380.76	1373.657	1367.669	1334.773	1326.576	1305.14	1305.664	1322.918	1356.339	1372.884	1358.779	1426.858	1440.291	1467.731	1471.523	1483.872	1509.091	1524.437	1535.694	1559.81	1555.09	1575.175	1559.857	1605.311	1589.191	1593.78	1597.674	1604.505	1605.152	1599.522	1596.76	1596.76	1599.522	1605.152	1604.505	1597.674	1593.78	1589.191	1605.311	1559.857	1575.175	1555.09	1559.81	1535.694	1524.437	1509.091	1483.872	1471.523	1467.731	1440.291	1426.858	1358.779	1372.884	1356.339	1322.918	1305.664	1305.14	1326.576	1334.773	1367.669	1373.657	1380.76	1429.201	-1	-1	-1	-1
28	-1	-1	-1	-1	-1	-1	-1	1306.743	1335.511	1351.405	1299.633	1308.712	1306.494	1319.137	1347.061	1327.662	1338.661	1387.517	1369.312	1432.103	1426.921	1455.345	1429.451	1464.788	1445.302	1454.511	1468.176	1484.536	1481.278	1525.713	1528.533	1558.875	1547.541	1566.868	1576.132	1585.123	1587.762	1583.726	1579.135	1579.135	1583.726	1587.762	1585.123	1576.132	1566.868	1547.541	1558.875	1528.533	1525.713	1481.278	1484.536	1468.176	1454.511	1445.302	1464.788	1429.451	1455.345	1426.921	1432.103	1369.312	1387.517	1338.661	1327.662	1347.061	1319.137	1306.494	1308.712	1299.633	1351.405	1335.511	1306.743	-1	-1	-1	-1
29	-1	-1	-1	-1	-1	-1	-1	1387.432	1367.336	1325.568	1301.239	1324.492	1316.663	1282.456	1297.29	1283.435	1267.547	1297.135	1321.397	1386.313	1389.597	1384.753	1387.643	1444.26	1411.728	1419.689	1438.151	1456.526	1457.803	1486.889	1493.616	1532.727	1524.045	1526.294	1529.516	1534.779	1535.12	1530.455	1527.781	1527.781	1530.455	1535.12	1534.779	1529.516	1526.294	1524.045	1532.727	1493.616	1486.889	1457.803	1456.526	1438.151	1419.689	1411.728	1444.26	1387.643	1384.753	1389.597	1386.313	1321.397	1297.135	1267.547	1283.435	1297.29	1282.456	1316.663	1324.492	1301.239	1325.568	1367.336	1387.432	-1	-1	-1	-1
30	-1	-1	-1	-1	-1	-1	-1	1370.571	1440.832	1393.802	1361.778	1352.019	1315.954	1288.334	1267.945	1245.688	1268.431	1274.082	1275.413	1319.696	1387.337	1388.811	1401.183	1381.875	1393.824	1393.291	1402.543	1430.44	1416.47	1466.488	1396.946	1442.864	1490.451	1486.774	1490.784	1489.584	1489.075	1489.336	1484.269	1484.269	1489.336	1489.075	1489.584	1490.784	1486.774	1490.451	1442.864	1396.946	1466.488	1416.47	1430.44	1402.543	1393.291	1393.824	1381.875	1401.183	1388.811	1387.337	1319.696	1275.413	1274.082	1268.431	1245.688	1267.945	1288.334	1315.954	1352.019	1361.778	1393.802	1440.832	1370.571	-1	-1	-1	-1
31	1286.821	-1	-1	-1	-1	-1	-1	1319.71	1381.572	1417.289	1366.156	1350.963	1320.86	1317.169	1326.15	1327.711	1298.411	1245.067	1286.903	1305.725	1376.973	1374.343	1364.59	1341.006	1332.902	1335.77	1351.593	1336.49	1347.16	1361.718	1424.28	1416.945	1439.364	1435.773	1440.407	1446.272	1445.83	1439.031	1433.389	1433.389	1439.031	1445.83	1446.272	1440.407	1435.773	1439.364	1416.945	1424.28	1361.718	1347.16	1336.49	1351.593	1335.77	1332.902	1341.006	1364.59	1374.343	1376.973	1305.725	1286.903	1245.067	1298.411	1327.711	1326.15	1317.169	1320.86	1350.963	1366.156	1417.289	1381.572	1319.71	-1	-1	-1	-1
32	1294.579	-1	-1	-1	-1	-1	-1	1313.638	1337.995	1300.978	1277.16	1279.378	1310.772	1296.175	1292.83	1272.848	1292.68	1275.72	1262.851	1301.395	1342.966	1315.613	1277.487	1284.014	1310.115	1293.358	1280.431	1341.302	1389.261	1437.837	1439.229	1408.383	1445.596	1406.684	1393.736	1387.626	1380.955	1374.132	1375.706	1375.706	1374.132	1380.955	1387.626	1393.736	1406.684	1445.596	1408.383	1439.229	1437.837	1389.261	1341.302	1280.431	1293.358	1310.115	1284.014	1277.487	1315.613	1342.966	1301.395	1262.851	1275.72	1292.68	1272.848	1292.83	1296.175	1310.772	1279.378	1277.16	1300.978	1337.995	1313.638	-1	-1	-1	-1
